,Run,K,M,J,a,b,eig1,eig2
1248,9,40,50,10,0.0041098140835295095,0.0038635714484431907,558,681
1249,9,40,50,20,0.002570082306087816,0.002476668278074596,957,1228
1250,9,40,50,30,0.0020429968133899392,0.0019720421901522765,1209,1558
1251,9,40,50,40,0.001767901902678467,0.0016911224931549474,1366,1722
1252,9,40,50,50,0.0015679062281716435,0.0014746716991884596,1474,1807
1253,9,40,50,60,0.0014507730860632729,0.0013447778800124918,1538,1848
1254,9,40,60,10,0.003923097430910152,0.0036550932492361637,568,688
1255,9,40,60,20,0.002406000577011291,0.002311290097302271,1011,1282
1256,9,40,60,30,0.0018948252758824212,0.0018349396162965618,1314,1702
1257,9,40,60,40,0.0016015975877889802,0.0015396722625282634,1524,1952
1258,9,40,60,50,0.0014266862366948735,0.001357624055866509,1665,2089
1259,9,40,60,60,0.0013085356865218136,0.0012310467614138753,1763,2164
1260,9,100,10,10,0.0035193202708314977,0.0033422048081030897,665,834
1261,9,100,10,20,0.0025575253115570633,0.0022847347940839653,808,941
1262,9,100,10,30,0.002245158351561942,0.0019089650900647505,852,962
1263,9,100,10,40,0.0020479718788496736,0.0016532727793623476,870,967
1264,9,100,10,50,0.0019158358404320868,0.0014753773414286533,882,972
1265,9,100,10,60,0.0018407338275577463,0.001373304784004405,892,976
1266,9,100,20,10,0.002564365675667213,0.0024229282411689255,894,1108
1267,9,100,20,20,0.0017841276738546578,0.0016958968550134666,1312,1655
1268,9,100,20,30,0.001472779513618455,0.0013655359622951984,1507,1825
1269,9,100,20,40,0.00130158293134237,0.0011691064318538203,1599,1877
1270,9,100,20,50,0.001200475347121007,0.0010495694849306464,1657,1905
1271,9,100,20,60,0.0011160938306388928,0.0009454290383514957,1700,1920
1272,9,100,30,10,0.002263139986821728,0.0021132893057617787,980,1181
1273,9,100,30,20,0.001467804032545496,0.001405539418829047,1619,2047
1274,9,100,30,30,0.00118273436642585,0.0011250532608344246,1980,2490
1275,9,100,30,40,0.0010287158261770863,0.0009607397232336667,2186,2678
1276,9,100,30,50,0.0009323493871203311,0.000853927008657952,2318,2768
1277,9,100,30,60,0.000863323346877869,0.0007744250084211413,2401,2815
1278,9,100,40,10,0.0020384926151642475,0.0018582815273806537,1021,1209
1279,9,100,40,20,0.001296306612775442,0.0012306932734283597,1786,2224
1280,9,100,40,30,0.0010248353698357352,0.0009803948814113993,2306,2928
1281,9,100,40,40,0.0008884144086342224,0.0008446812396111378,2637,3318
1282,9,100,40,50,0.0007972930477599232,0.0007494054030842207,2859,3525
1283,9,100,40,60,0.0007363726052124513,0.0006831277903348636,3012,3639
1284,9,100,50,10,0.0019319895684247908,0.0017343595575708378,1040,1224
1285,9,100,50,20,0.0011872430035595254,0.001115016502994463,1893,2317
1286,9,100,50,30,0.0009384450656371407,0.0008976698382624417,2524,3178
1287,9,100,50,40,0.0007973518113629499,0.0007638994947892147,2981,3781
1288,9,100,50,50,0.0007120082555160911,0.0006778170516126197,3302,4154
1289,9,100,50,60,0.0006524555660391332,0.0006154196968516531,3528,4367
1290,9,100,60,10,0.0018306312017689196,0.0016139532841716452,1057,1234
1291,9,100,60,20,0.0011245406389911445,0.0010480990265466271,1958,2362
1292,9,100,60,30,0.0008675094386336426,0.0008244713786594964,2676,3334
1293,9,100,60,40,0.0007328587797208087,0.0007012893805169856,3225,4086
1294,9,100,60,50,0.000648907747608857,0.000620756406752371,3653,4631
1295,9,100,60,60,0.00059177847794152,0.0005629028831337837,3957,4974
1296,10,1,10,10,0.13345911005078603,0.054692584998000615,10,10
1297,10,1,10,20,0.1263728310747952,0.043993095955521304,10,10
1298,10,1,10,30,0.12072621896007497,0.03518582042632717,10,10
1299,10,1,10,40,0.1144067085217096,0.024935341268789393,10,10
1300,10,1,10,50,0.11301141525882616,0.022622875891308826,10,10
1301,10,1,10,60,0.11383426645681503,0.02399009361149767,10,10
1302,10,1,20,10,0.0719752776003765,0.03683724907799169,19,20
1303,10,1,20,20,0.06625862336404194,0.02805313342521635,19,20
1304,10,1,20,30,0.06341044071310296,0.02350293881384604,19,20
1305,10,1,20,40,0.06089651525690115,0.019368805863654075,19,20
1306,10,1,20,50,0.060203462164068744,0.01821302051715523,19,20
1307,10,1,20,60,0.05897102482660907,0.016127373571170698,19,20
1308,10,1,30,10,0.05324357273344759,0.03278568092202619,28,30
1309,10,1,30,20,0.04622562034788044,0.022292098969265383,28,30
1310,10,1,30,30,0.04421884651453328,0.01911536452789093,29,30
1311,10,1,30,40,0.04197693822114651,0.015450113924402386,29,30
1312,10,1,30,50,0.04123294674975223,0.014210044019359838,29,30
1313,10,1,30,60,0.040442145155746165,0.012871260120228902,29,30
1314,10,1,40,10,0.04187926616419851,0.027628518577445495,37,40
1315,10,1,40,20,0.035556609523688144,0.01825163240112729,37,40
1316,10,1,40,30,0.033927865634233584,0.015686508243891593,38,40
1317,10,1,40,40,0.03242454033903066,0.013249463684360105,38,40
1318,10,1,40,50,0.031857621755824524,0.012315122939285397,38,40
1319,10,1,40,60,0.031209914696029583,0.011231915845424276,38,40
1320,10,1,50,10,0.03538414651990667,0.024850768921674902,45,49
1321,10,1,50,20,0.030480155709671986,0.01779967109894567,46,50
1322,10,1,50,30,0.028146522994754456,0.014219209369116713,47,50
1323,10,1,50,40,0.0272459102941971,0.012785174210804393,47,50
1324,10,1,50,50,0.026033582329129806,0.010816303979060235,47,50
1325,10,1,50,60,0.02549116684608486,0.00991276587200996,47,50
1326,10,1,60,10,0.030806272030501614,0.02260380607721625,54,59
1327,10,1,60,20,0.026059847945748258,0.015881030416249265,55,59
1328,10,1,60,30,0.0240506161164366,0.012824652517823717,56,60
1329,10,1,60,40,0.02299472037569773,0.011161730674192759,56,60
1330,10,1,60,50,0.022463998152155332,0.010305946804838163,56,60
1331,10,1,60,60,0.021988459568142032,0.009529148996286612,56,60
1332,10,10,10,10,0.02063889924416153,0.016514396508661117,87,97
1333,10,10,10,20,0.017397354692808408,0.01216746944028923,91,98
1334,10,10,10,30,0.015915197191348006,0.010013564315005736,92,99
1335,10,10,10,40,0.014718345734591597,0.00819970810782455,92,99
1336,10,10,10,50,0.01410512776118486,0.007240673800925876,93,99
1337,10,10,10,60,0.013940830470840968,0.0069772525515843075,93,99
1338,10,10,20,10,0.013280128796319866,0.011916609731044806,159,188
1339,10,10,20,20,0.01032768192458401,0.008331527989642705,175,194
1340,10,10,20,30,0.009189998906590785,0.006802458471040946,179,196
1341,10,10,20,40,0.008663078838098708,0.006068713147627142,181,196
1342,10,10,20,50,0.008086401525596832,0.005231191402257828,183,197
1343,10,10,20,60,0.007771959185384119,0.004759229867517178,183,197
1344,10,10,30,10,0.010604472848898228,0.009885827165817042,216,267
1345,10,10,30,20,0.007902520315261641,0.0068360013433754075,251,287
1346,10,10,30,30,0.006839920650588699,0.005504799984284661,261,291
1347,10,10,30,40,0.006344714468958723,0.004843243677386991,265,292
1348,10,10,30,50,0.005955945901892196,0.004309922609576349,270,294
1349,10,10,30,60,0.005701830815378299,0.003947300039395166,271,294
1350,10,10,40,10,0.009186654035547802,0.00869634030097154,257,326
1351,10,10,40,20,0.006625459311389778,0.005965237900366975,319,376
1352,10,10,40,30,0.0057363697683306064,0.004905579284178877,338,384
1353,10,10,40,40,0.005178855441531313,0.004199857684249103,348,388
1354,10,10,40,50,0.004842840607298645,0.0037538122843284285,354,390
1355,10,10,40,60,0.004606480998177832,0.0034296357906111637,357,391
1356,10,10,50,10,0.00817822596943584,0.007768720631807148,288,369
1357,10,10,50,20,0.005888542822712415,0.0054447615730529786,379,458
1358,10,10,50,30,0.004940499573501038,0.0043506568374898314,411,475
1359,10,10,50,40,0.0044411182429893534,0.003739791024329548,426,482
1360,10,10,50,50,0.004132282732942163,0.0033446283989481468,435,485
1361,10,10,50,60,0.003942953782811897,0.0030965503637453576,440,486
1362,10,10,60,10,0.0075658105601863375,0.007170747644794287,311,396
1363,10,10,60,20,0.00533380563792275,0.005000600161340957,431,534
1364,10,10,60,30,0.004427157588375659,0.003992668361160039,477,563
1365,10,10,60,40,0.003943732289488933,0.003416464007182332,500,573
1366,10,10,60,50,0.0036716693147103552,0.0030828484742988498,513,578
1367,10,10,60,60,0.003438251120482045,0.0027825780969021516,522,581
1368,10,40,10,10,0.007919133142756227,0.0074406787539548595,294,361
1369,10,40,10,20,0.005897660474151103,0.00510548929172459,335,382
1370,10,40,10,30,0.0049891785992269904,0.00395049780658596,351,389
1371,10,40,10,40,0.004715724570921125,0.0035832179092095567,356,390
1372,10,40,10,50,0.004437589811453371,0.0031934473828014306,359,391
1373,10,40,10,60,0.004310307113704215,0.0030154758954480192,362,392
1374,10,40,20,10,0.005675047152776648,0.005474801569207895,437,567
1375,10,40,20,20,0.004026060668872192,0.0038045714934546076,585,721
1376,10,40,20,30,0.003315654960383939,0.003003411055780227,645,755
1377,10,40,20,40,0.002928373978056258,0.0025338035351145107,671,766
1378,10,40,20,50,0.0027178998739135975,0.0022709520620121135,688,773
1379,10,40,20,60,0.002556941438712389,0.0020624124247519476,698,776
1380,10,40,30,10,0.004780328037143307,0.004585280337977846,507,640
1381,10,40,30,20,0.003198227417273181,0.003069923574693221,762,976
1382,10,40,30,30,0.0026340003300850765,0.0024819263779754038,883,1084
1383,10,40,30,40,0.0023163063382227746,0.0021241571573317416,943,1119
1384,10,40,30,50,0.0020917193292388178,0.0018608569937606618,985,1140
1385,10,40,30,60,0.0019577523442455345,0.0016975914501900782,1007,1150
1386,10,40,40,10,0.004362689158841327,0.004142006827848253,541,671
1387,10,40,40,20,0.0028407212742461007,0.0027485588420210795,878,1136
1388,10,40,40,30,0.0022688589437509514,0.0021745729898328893,1069,1355
1389,10,40,40,40,0.0019684573145719885,0.001852421087936227,1176,1444
1390,10,40,40,50,0.001778193108391729,0.0016406564959657746,1244,1486
1391,10,40,40,60,0.0016570265115283412,0.0015012801360747069,1286,1508
1392,10,40,50,10,0.0040883945301556255,0.0038389573165048484,557,681
1393,10,40,50,20,0.00257132615128386,0.002477968023179455,955,1227
1394,10,40,50,30,0.0020407084035191465,0.0019686570635821248,1209,1559
1395,10,40,50,40,0.0017563751916549208,0.0016776798209549915,1368,1724
1396,10,40,50,50,0.0015908168648734195,0.0015025239082331983,1468,1805
1397,10,40,50,60,0.00144678277851385,0.001340111127316692,1540,1849
1398,10,40,60,10,0.0038872151164168213,0.0036172642952599435,572,691
1399,10,40,60,20,0.002409161098943984,0.00231223249741795,1010,1281
1400,10,40,60,30,0.0018781382300264477,0.0018134131704812383,1315,1703
1401,10,40,60,40,0.0016068683699392709,0.0015453063484703506,1523,1954
1402,10,40,60,50,0.0014300784520377078,0.0013619876235698627,1666,2090
1403,10,40,60,60,0.0013092858722613184,0.0012311297728279718,1763,2164
1404,10,100,10,10,0.0035716523009792648,0.003395697380886337,660,831
1405,10,100,10,20,0.002607379898348857,0.002348909581574963,804,941
1406,10,100,10,30,0.0022211538675624178,0.001873115249279308,851,963
1407,10,100,10,40,0.00202940696949514,0.001628086660265808,874,970
1408,10,100,10,50,0.0019084134230660564,0.0014650615827927706,883,972
1409,10,100,10,60,0.0018214476350832433,0.0013460759417965038,893,976
1410,10,100,20,10,0.0025985869659979595,0.002461867813703064,892,1113
1411,10,100,20,20,0.0017825755885298587,0.001692221608547195,1309,1654
1412,10,100,20,30,0.0014633335327878002,0.0013554232264077419,1512,1824
1413,10,100,20,40,0.0013036416317006323,0.0011722028031626928,1601,1877
1414,10,100,20,50,0.0011865626207083519,0.0010324246248530327,1663,1906
1415,10,100,20,60,0.0011242102351939405,0.0009565664626317009,1698,1921
1416,10,100,30,10,0.002236955020865978,0.0020810240979016654,980,1182
1417,10,100,30,20,0.001471618060370346,0.0014110648086974064,1625,2055
1418,10,100,30,30,0.0011742342430961397,0.0011153487997178958,1987,2501
1419,10,100,30,40,0.0010297292723213248,0.0009620958134997834,2185,2677
1420,10,100,30,50,0.000930901228355516,0.0008527144048586054,2324,2770
1421,10,100,30,60,0.000873734193655636,0.0007879390197092849,2403,2816
1422,10,100,40,10,0.0020419957196749043,0.0018611824377826318,1021,1211
1423,10,100,40,20,0.001297638577591854,0.0012323101190228104,1787,2223
1424,10,100,40,30,0.0010404051137811652,0.0009972970250133669,2292,2916
1425,10,100,40,40,0.0008890276231304776,0.0008456416541624419,2640,3319
1426,10,100,40,50,0.0007948372230438083,0.0007460973867657273,2858,3522
1427,10,100,40,60,0.0007372376655178326,0.0006842246567232545,3013,3643
1428,10,100,50,10,0.0019205255490324124,0.0017206841263152973,1041,1224
1429,10,100,50,20,0.0011877633785851987,0.001115032373898992,1889,2311
1430,10,100,50,30,0.0009320016317938373,0.0008897365986383214,2525,3183
1431,10,100,50,40,0.0007959366348563653,0.0007615301117502272,2982,3791
1432,10,100,50,50,0.0007081024604555517,0.000672928136591586,3299,4148
1433,10,100,50,60,0.0006504142742004051,0.0006127572003814459,3525,4370
1434,10,100,60,10,0.0018397932174461136,0.0016238578245485072,1053,1232
1435,10,100,60,20,0.0011172267382022405,0.0010393071132316863,1957,2362
1436,10,100,60,30,0.0008630648290728934,0.0008193050150603798,2681,3333
1437,10,100,60,40,0.0007309907161719982,0.000699829585637877,3236,4097
1438,10,100,60,50,0.0006502296910639335,0.0006219028895703722,3648,4631
1439,10,100,60,60,0.0005886864807451094,0.0005590737119745227,3962,4977
